fir_id,district,station_id,crime_type,date,time,lat,lon,status,mo,case_summary,bns_sections,accused_ids,victim_id,vehicle,phone_hash,synthetic,data_label
SYN-2026-BLR-0571,Bengaluru South,PS-BLR-SYN-07,Motorcycle Theft,2024-08-31,12:30,12.95287,77.54445,Charge Sheet Filed,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"BNS 303(2), 317","[""A-SYN-1570""]",V-SYN-08570,KA-SYN-03570,PH-SYN-05570,true,SYNTHETIC DEMO DATA
SYN-2026-MYS-0572,Mysuru,PS-MYS-SYN-08,UPI Fraud,2024-09-01,17:43,12.26059,76.57764,Closed,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,Synthetic report of a social-engineering payment fraud using a disposable phone number.,BNS 318(4); IT Act 66D,"[""A-SYN-1571""]",V-SYN-08571,NA,PH-SYN-05571,true,SYNTHETIC DEMO DATA
SYN-2026-HBL-0573,Hubballi-Dharwad,PS-HBL-SYN-09,Mobile Phone Theft,2024-09-02,22:56,15.38519,75.17536,Open,Offender exploits a crowded queue or bus boarding point and transfers the handset to an associate.,Synthetic report of a handset theft in a crowded public place.,"BNS 303(2), 3(5)","[""A-SYN-1572""]",V-SYN-08572,NA,PH-SYN-05572,true,SYNTHETIC DEMO DATA
SYN-2026-MNG-0574,Mangaluru,PS-MNG-SYN-10,Chain Snatching,2024-09-03,09:09,12.91978,74.82119,Under Investigation,"Rider and pillion approach a pedestrian from the left, snatch jewellery and leave on a scooter.",Synthetic report of evening chain snatching near a commercial or transit corridor.,"BNS 304(2), 3(5)","[""A-SYN-1573""]",V-SYN-08573,NA,PH-SYN-05573,true,SYNTHETIC DEMO DATA
SYN-2026-BLG-0575,Belagavi,PS-BLG-SYN-11,House Burglary,2024-09-04,14:22,15.88069,74.46137,Charge Sheet Filed,Rear entry is forced while occupants are away and compact valuables are removed without disturbing larger items.,Synthetic report of residential burglary during a predictable unoccupied window.,"BNS 305, 331(4)","[""A-SYN-1574""]",V-SYN-08574,NA,PH-SYN-05574,true,SYNTHETIC DEMO DATA
SYN-2026-KLB-0576,Kalaburagi,PS-KLB-SYN-12,Motorcycle Theft,2024-09-05,19:35,17.30686,76.85773,Closed,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"BNS 303(2), 317","[""A-SYN-1575""]",V-SYN-08575,NA,PH-SYN-05575,true,SYNTHETIC DEMO DATA
SYN-2026-BLR-0577,Bengaluru South,PS-BLR-SYN-01,UPI Fraud,2024-09-06,06:48,12.96596,77.60244,Open,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,Synthetic report of a social-engineering payment fraud using a disposable phone number.,BNS 318(4); IT Act 66D,"[""A-SYN-1576""]",V-SYN-08576,NA,PH-SYN-05576,true,SYNTHETIC DEMO DATA
SYN-2026-MYS-0578,Mysuru,PS-MYS-SYN-02,Mobile Phone Theft,2024-09-07,11:01,12.27342,76.60869,Under Investigation,Offender exploits a crowded queue or bus boarding point and transfers the handset to an associate.,Synthetic report of a handset theft in a crowded public place.,"BNS 303(2), 3(5)","[""A-SYN-1577""]",V-SYN-08577,NA,PH-SYN-05577,true,SYNTHETIC DEMO DATA
SYN-2026-HBL-0579,Hubballi-Dharwad,PS-HBL-SYN-03,Mobile Phone Theft,2024-09-08,21:14,15.39612,75.14086,Charge Sheet Filed,Offender exploits a crowded queue or bus boarding point and transfers the handset to an associate.,Synthetic report of a handset theft in a crowded public place.,"BNS 303(2), 3(5)","[""A-SYN-FFA329CF""]",V-SYN-08578,NA,PH-SYN-C246587E,true,SYNTHETIC DEMO DATA
SYN-2026-MNG-0580,Mangaluru,PS-MNG-SYN-04,House Burglary,2024-09-09,21:27,12.97294,74.80108,Closed,Rear entry is forced while occupants are away and compact valuables are removed without disturbing larger items.,Synthetic report of residential burglary during a predictable unoccupied window.,"BNS 305, 331(4)","[""A-SYN-1579""]",V-SYN-08579,NA,PH-SYN-05579,true,SYNTHETIC DEMO DATA
SYN-2026-BLG-0581,Belagavi,PS-BLG-SYN-05,Motorcycle Theft,2024-09-10,08:40,15.89762,74.51647,Open,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"BNS 303(2), 317","[""A-SYN-1580""]",V-SYN-08580,NA,PH-SYN-05580,true,SYNTHETIC DEMO DATA
SYN-2026-KLB-0582,Kalaburagi,PS-KLB-SYN-06,UPI Fraud,2024-09-11,13:53,17.34077,76.88534,Under Investigation,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,Synthetic report of a social-engineering payment fraud using a disposable phone number.,BNS 318(4); IT Act 66D,"[""A-SYN-1581""]",V-SYN-08581,NA,PH-SYN-05581,true,SYNTHETIC DEMO DATA
SYN-2026-BLR-0583,Bengaluru South,PS-BLR-SYN-07,Mobile Phone Theft,2024-09-12,18:06,12.97304,77.59143,Charge Sheet Filed,Offender exploits a crowded queue or bus boarding point and transfers the handset to an associate.,Synthetic report of a handset theft in a crowded public place.,"BNS 303(2), 3(5)","[""A-SYN-1582""]",V-SYN-08582,KA-SYN-03582,PH-SYN-05582,true,SYNTHETIC DEMO DATA
SYN-2026-MYS-0584,Mysuru,PS-MYS-SYN-08,Chain Snatching,2024-09-13,23:19,12.24622,76.67531,Closed,"Rider and pillion approach a pedestrian from the left, snatch jewellery and leave on a scooter.",Synthetic report of evening chain snatching near a commercial or transit corridor.,"BNS 304(2), 3(5)","[""A-SYN-1583""]",V-SYN-08583,NA,PH-SYN-05583,true,SYNTHETIC DEMO DATA
SYN-2026-HBL-0585,Hubballi-Dharwad,PS-HBL-SYN-09,House Burglary,2024-09-14,10:32,15.44176,75.17424,Open,Rear entry is forced while occupants are away and compact valuables are removed without disturbing larger items.,Synthetic report of residential burglary during a predictable unoccupied window.,"BNS 305, 331(4)","[""A-SYN-1584""]",V-SYN-08584,NA,PH-SYN-05584,true,SYNTHETIC DEMO DATA
SYN-2026-MNG-0586,Mangaluru,PS-MNG-SYN-10,Motorcycle Theft,2024-09-15,15:45,12.87844,74.87656,Under Investigation,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"BNS 303(2), 317","[""A-SYN-1585""]",V-SYN-08585,KA-SYN-03585,PH-SYN-05585,true,SYNTHETIC DEMO DATA
SYN-2026-BLG-0587,Belagavi,PS-BLG-SYN-11,UPI Fraud,2024-09-16,20:58,15.89749,74.51251,Charge Sheet Filed,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,Synthetic report of a social-engineering payment fraud using a disposable phone number.,BNS 318(4); IT Act 66D,"[""A-SYN-1586""]",V-SYN-08586,NA,PH-SYN-05586,true,SYNTHETIC DEMO DATA
SYN-2026-KLB-0588,Kalaburagi,PS-KLB-SYN-12,Mobile Phone Theft,2024-09-17,07:11,17.27423,76.88188,Closed,Offender exploits a crowded queue or bus boarding point and transfers the handset to an associate.,Synthetic report of a handset theft in a crowded public place.,"BNS 303(2), 3(5)","[""A-SYN-1587""]",V-SYN-08587,NA,PH-SYN-05587,true,SYNTHETIC DEMO DATA
SYN-2026-BLR-0589,Bengaluru South,PS-BLR-SYN-01,Chain Snatching,2024-09-18,12:24,12.94225,77.55754,Open,"Rider and pillion approach a pedestrian from the left, snatch jewellery and leave on a scooter.",Synthetic report of evening chain snatching near a commercial or transit corridor.,"BNS 304(2), 3(5)","[""A-SYN-1588""]",V-SYN-08588,NA,PH-SYN-05588,true,SYNTHETIC DEMO DATA
SYN-2026-MYS-0590,Mysuru,PS-MYS-SYN-02,House Burglary,2024-09-19,17:37,12.25942,76.60534,Under Investigation,Rear entry is forced while occupants are away and compact valuables are removed without disturbing larger items.,Synthetic report of residential burglary during a predictable unoccupied window.,"BNS 305, 331(4)","[""A-SYN-1589""]",V-SYN-08589,NA,PH-SYN-05589,true,SYNTHETIC DEMO DATA
SYN-2026-HBL-0591,Hubballi-Dharwad,PS-HBL-SYN-03,Motorcycle Theft,2024-09-20,22:50,15.41368,75.14729,Charge Sheet Filed,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"BNS 303(2), 317","[""A-SYN-1590""]",V-SYN-08590,NA,PH-SYN-05590,true,SYNTHETIC DEMO DATA
SYN-2026-MNG-0592,Mangaluru,PS-MNG-SYN-04,UPI Fraud,2024-09-21,09:03,12.96889,74.9358,Closed,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,Synthetic report of a social-engineering payment fraud using a disposable phone number.,BNS 318(4); IT Act 66D,"[""A-SYN-1591""]",V-SYN-08591,NA,PH-SYN-05591,true,SYNTHETIC DEMO DATA
SYN-2026-BLG-0593,Belagavi,PS-BLG-SYN-05,Mobile Phone Theft,2024-09-22,14:16,15.90488,74.49484,Open,Offender exploits a crowded queue or bus boarding point and transfers the handset to an associate.,Synthetic report of a handset theft in a crowded public place.,"BNS 303(2), 3(5)","[""A-SYN-1592""]",V-SYN-08592,NA,PH-SYN-05592,true,SYNTHETIC DEMO DATA
SYN-2026-KLB-0594,Kalaburagi,PS-KLB-SYN-06,Chain Snatching,2024-09-23,19:29,17.31048,76.88121,Under Investigation,"Rider and pillion approach a pedestrian from the left, snatch jewellery and leave on a scooter.",Synthetic report of evening chain snatching near a commercial or transit corridor.,"BNS 304(2), 3(5)","[""A-SYN-1593""]",V-SYN-08593,NA,PH-SYN-05593,true,SYNTHETIC DEMO DATA
SYN-2026-BLR-0595,Bengaluru South,PS-BLR-SYN-07,House Burglary,2024-09-24,06:42,12.89646,77.63289,Charge Sheet Filed,Rear entry is forced while occupants are away and compact valuables are removed without disturbing larger items.,Synthetic report of residential burglary during a predictable unoccupied window.,"BNS 305, 331(4)","[""A-SYN-1594""]",V-SYN-08594,NA,PH-SYN-05594,true,SYNTHETIC DEMO DATA
SYN-2026-MYS-0596,Mysuru,PS-MYS-SYN-08,Motorcycle Theft,2024-09-25,22:55,12.24059,76.59206,Closed,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"BNS 303(2), 317","[""A-SYN-CCD4CBC4""]",V-SYN-08595,NA,PH-SYN-B44ABBFE,true,SYNTHETIC DEMO DATA
SYN-2026-HBL-0597,Hubballi-Dharwad,PS-HBL-SYN-09,UPI Fraud,2024-09-26,16:08,15.34323,75.15788,Open,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,Synthetic report of a social-engineering payment fraud using a disposable phone number.,BNS 318(4); IT Act 66D,"[""A-SYN-1596""]",V-SYN-08596,NA,PH-SYN-05596,true,SYNTHETIC DEMO DATA
SYN-2026-MNG-0598,Mangaluru,PS-MNG-SYN-10,Mobile Phone Theft,2024-09-27,21:21,12.8959,74.82936,Under Investigation,Offender exploits a crowded queue or bus boarding point and transfers the handset to an associate.,Synthetic report of a handset theft in a crowded public place.,"BNS 303(2), 3(5)","[""A-SYN-1597""]",V-SYN-08597,KA-SYN-03597,PH-SYN-05597,true,SYNTHETIC DEMO DATA
SYN-2026-BLG-0599,Belagavi,PS-BLG-SYN-11,Chain Snatching,2024-09-28,08:34,15.86786,74.50742,Charge Sheet Filed,"Rider and pillion approach a pedestrian from the left, snatch jewellery and leave on a scooter.",Synthetic report of evening chain snatching near a commercial or transit corridor.,"BNS 304(2), 3(5)","[""A-SYN-1598""]",V-SYN-08598,NA,PH-SYN-05598,true,SYNTHETIC DEMO DATA
SYN-2026-KLB-0600,Kalaburagi,PS-KLB-SYN-12,House Burglary,2024-09-29,13:47,17.3852,76.88817,Closed,Rear entry is forced while occupants are away and compact valuables are removed without disturbing larger items.,Synthetic report of residential burglary during a predictable unoccupied window.,"BNS 305, 331(4)","[""A-SYN-1599""]",V-SYN-08599,NA,PH-SYN-05599,true,SYNTHETIC DEMO DATA
SYN-2026-BLR-0601,Bengaluru South,PS-BLR-SYN-01,Motorcycle Theft,2024-09-30,18:00,12.97237,77.54805,Open,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"BNS 303(2), 317","[""A-SYN-1600""]",V-SYN-08600,KA-SYN-03600,PH-SYN-05600,true,SYNTHETIC DEMO DATA
SYN-2026-MYS-0602,Mysuru,PS-MYS-SYN-02,UPI Fraud,2024-10-01,23:13,12.27709,76.6982,Under Investigation,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,Synthetic report of a social-engineering payment fraud using a disposable phone number.,BNS 318(4); IT Act 66D,"[""A-SYN-1601""]",V-SYN-08601,NA,PH-SYN-05601,true,SYNTHETIC DEMO DATA
SYN-2026-HBL-0603,Hubballi-Dharwad,PS-HBL-SYN-03,Mobile Phone Theft,2024-10-02,10:26,15.31443,75.05655,Charge Sheet Filed,Offender exploits a crowded queue or bus boarding point and transfers the handset to an associate.,Synthetic report of a handset theft in a crowded public place.,"BNS 303(2), 3(5)","[""A-SYN-1602""]",V-SYN-08602,NA,PH-SYN-05602,true,SYNTHETIC DEMO DATA
SYN-2026-MNG-0604,Mangaluru,PS-MNG-SYN-04,Chain Snatching,2024-10-03,15:39,12.94911,74.8156,Closed,"Rider and pillion approach a pedestrian from the left, snatch jewellery and leave on a scooter.",Synthetic report of evening chain snatching near a commercial or transit corridor.,"BNS 304(2), 3(5)","[""A-SYN-1603""]",V-SYN-08603,NA,PH-SYN-05603,true,SYNTHETIC DEMO DATA
SYN-2026-BLG-0605,Belagavi,PS-BLG-SYN-05,House Burglary,2024-10-04,20:52,15.89883,74.47584,Open,Rear entry is forced while occupants are away and compact valuables are removed without disturbing larger items.,Synthetic report of residential burglary during a predictable unoccupied window.,"BNS 305, 331(4)","[""A-SYN-1604""]",V-SYN-08604,NA,PH-SYN-05604,true,SYNTHETIC DEMO DATA
SYN-2026-KLB-0606,Kalaburagi,PS-KLB-SYN-06,Motorcycle Theft,2024-10-05,07:05,17.32244,76.81662,Under Investigation,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"BNS 303(2), 317","[""A-SYN-1605""]",V-SYN-08605,NA,PH-SYN-05605,true,SYNTHETIC DEMO DATA
SYN-2026-BLR-0607,Bengaluru South,PS-BLR-SYN-07,UPI Fraud,2024-10-06,12:18,12.92584,77.65831,Charge Sheet Filed,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,Synthetic report of a social-engineering payment fraud using a disposable phone number.,BNS 318(4); IT Act 66D,"[""A-SYN-1606""]",V-SYN-08606,NA,PH-SYN-05606,true,SYNTHETIC DEMO DATA
SYN-2026-MYS-0608,Mysuru,PS-MYS-SYN-08,Mobile Phone Theft,2024-10-07,17:31,12.32935,76.58377,Closed,Offender exploits a crowded queue or bus boarding point and transfers the handset to an associate.,Synthetic report of a handset theft in a crowded public place.,"BNS 303(2), 3(5)","[""A-SYN-1607""]",V-SYN-08607,NA,PH-SYN-05607,true,SYNTHETIC DEMO DATA
SYN-2026-HBL-0609,Hubballi-Dharwad,PS-HBL-SYN-09,Chain Snatching,2024-10-08,22:44,15.32875,75.1057,Open,"Rider and pillion approach a pedestrian from the left, snatch jewellery and leave on a scooter.",Synthetic report of evening chain snatching near a commercial or transit corridor.,"BNS 304(2), 3(5)","[""A-SYN-1608""]",V-SYN-08608,NA,PH-SYN-05608,true,SYNTHETIC DEMO DATA
SYN-2026-MNG-0610,Mangaluru,PS-MNG-SYN-10,House Burglary,2024-10-09,09:57,12.89484,74.91867,Under Investigation,Rear entry is forced while occupants are away and compact valuables are removed without disturbing larger items.,Synthetic report of residential burglary during a predictable unoccupied window.,"BNS 305, 331(4)","[""A-SYN-1609""]",V-SYN-08609,NA,PH-SYN-05609,true,SYNTHETIC DEMO DATA
SYN-2026-BLG-0611,Belagavi,PS-BLG-SYN-11,Motorcycle Theft,2024-10-10,14:10,15.82897,74.45329,Charge Sheet Filed,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"BNS 303(2), 317","[""A-SYN-1610""]",V-SYN-08610,NA,PH-SYN-05610,true,SYNTHETIC DEMO DATA
SYN-2026-KLB-0612,Kalaburagi,PS-KLB-SYN-12,UPI Fraud,2024-10-11,19:23,17.32509,76.87131,Closed,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,Synthetic report of a social-engineering payment fraud using a disposable phone number.,BNS 318(4); IT Act 66D,"[""A-SYN-1611""]",V-SYN-08611,NA,PH-SYN-05611,true,SYNTHETIC DEMO DATA
SYN-2026-BLR-0613,Bengaluru South,PS-BLR-SYN-01,Motorcycle Theft,2024-10-12,21:36,12.888,77.59935,Open,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"BNS 303(2), 317","[""A-SYN-D49B3EA9""]",V-SYN-08612,KA-SYN-03612,PH-SYN-B47FC863,true,SYNTHETIC DEMO DATA
SYN-2026-MYS-0614,Mysuru,PS-MYS-SYN-02,Chain Snatching,2024-10-13,11:49,12.24497,76.64702,Under Investigation,"Rider and pillion approach a pedestrian from the left, snatch jewellery and leave on a scooter.",Synthetic report of evening chain snatching near a commercial or transit corridor.,"BNS 304(2), 3(5)","[""A-SYN-1613""]",V-SYN-08613,NA,PH-SYN-05613,true,SYNTHETIC DEMO DATA
SYN-2026-HBL-0615,Hubballi-Dharwad,PS-HBL-SYN-03,House Burglary,2024-10-14,16:02,15.42647,75.18213,Charge Sheet Filed,Rear entry is forced while occupants are away and compact valuables are removed without disturbing larger items.,Synthetic report of residential burglary during a predictable unoccupied window.,"BNS 305, 331(4)","[""A-SYN-1614""]",V-SYN-08614,NA,PH-SYN-05614,true,SYNTHETIC DEMO DATA
SYN-2026-MNG-0616,Mangaluru,PS-MNG-SYN-04,Motorcycle Theft,2024-10-15,21:15,12.89527,74.93392,Closed,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"BNS 303(2), 317","[""A-SYN-1615""]",V-SYN-08615,KA-SYN-03615,PH-SYN-05615,true,SYNTHETIC DEMO DATA
SYN-2026-BLG-0617,Belagavi,PS-BLG-SYN-05,UPI Fraud,2024-10-16,08:28,15.87459,74.46153,Open,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,Synthetic report of a social-engineering payment fraud using a disposable phone number.,BNS 318(4); IT Act 66D,"[""A-SYN-1616""]",V-SYN-08616,NA,PH-SYN-05616,true,SYNTHETIC DEMO DATA
