fir_id,data_version,language,case_summary,mo,crime_type_label,district_label
SYN-2026-KLB-0432,synthetic-20260717-1000,kn,ಕೃತಕ ಪ್ರಕರಣ ದಾಖಲೆ: ಕಲಬುರಗಿ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಯುಪಿಐ ವಂಚನೆ. ಪರಿಶೀಲನೆಗಾಗಿ SYN-2026-KLB-0432 ಮೂಲ ದಾಖಲೆಯನ್ನು ನೋಡಿ.,ಕಾರ್ಯವಿಧಾನದ ಸಂಪೂರ್ಣ ವಿವರವನ್ನು SYN-2026-KLB-0432 ಇಂಗ್ಲಿಷ್ ಮೂಲ ದಾಖಲೆಯೊಂದಿಗೆ ಮಾನವ ಪರಿಶೀಲನೆ ಮಾಡಬೇಕು.,ಯುಪಿಐ ವಂಚನೆ,ಕಲಬುರಗಿ
SYN-2026-BLR-0433,synthetic-20260717-1000,en,Synthetic report of a handset theft in a crowded public place.,Offender exploits a crowded queue or bus boarding point and transfers the handset to an associate.,Mobile Phone Theft,Bengaluru South
SYN-2026-BLR-0433,synthetic-20260717-1000,kn,ಕೃತಕ ಪ್ರಕರಣ ದಾಖಲೆ: ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ Mobile Phone Theft. ಪರಿಶೀಲನೆಗಾಗಿ SYN-2026-BLR-0433 ಮೂಲ ದಾಖಲೆಯನ್ನು ನೋಡಿ.,ಕಾರ್ಯವಿಧಾನದ ಸಂಪೂರ್ಣ ವಿವರವನ್ನು SYN-2026-BLR-0433 ಇಂಗ್ಲಿಷ್ ಮೂಲ ದಾಖಲೆಯೊಂದಿಗೆ ಮಾನವ ಪರಿಶೀಲನೆ ಮಾಡಬೇಕು.,Mobile Phone Theft,ಬೆಂಗಳೂರು ದಕ್ಷಿಣ
SYN-2026-MYS-0434,synthetic-20260717-1000,en,Synthetic report of evening chain snatching near a commercial or transit corridor.,"Rider and pillion approach a pedestrian from the left, snatch jewellery and leave on a scooter.",Chain Snatching,Mysuru
SYN-2026-MYS-0434,synthetic-20260717-1000,kn,ಕೃತಕ ಪ್ರಕರಣ ದಾಖಲೆ: ಮೈಸೂರು ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಸರ ಕಳವು. ಪರಿಶೀಲನೆಗಾಗಿ SYN-2026-MYS-0434 ಮೂಲ ದಾಖಲೆಯನ್ನು ನೋಡಿ.,ಕಾರ್ಯವಿಧಾನದ ಸಂಪೂರ್ಣ ವಿವರವನ್ನು SYN-2026-MYS-0434 ಇಂಗ್ಲಿಷ್ ಮೂಲ ದಾಖಲೆಯೊಂದಿಗೆ ಮಾನವ ಪರಿಶೀಲನೆ ಮಾಡಬೇಕು.,ಸರ ಕಳವು,ಮೈಸೂರು
SYN-2026-HBL-0435,synthetic-20260717-1000,en,Synthetic report of residential burglary during a predictable unoccupied window.,Rear entry is forced while occupants are away and compact valuables are removed without disturbing larger items.,House Burglary,Hubballi-Dharwad
SYN-2026-HBL-0435,synthetic-20260717-1000,kn,ಕೃತಕ ಪ್ರಕರಣ ದಾಖಲೆ: ಹುಬ್ಬಳ್ಳಿ-ಧಾರವಾಡ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಮನೆ ಕಳ್ಳತನ. ಪರಿಶೀಲನೆಗಾಗಿ SYN-2026-HBL-0435 ಮೂಲ ದಾಖಲೆಯನ್ನು ನೋಡಿ.,ಕಾರ್ಯವಿಧಾನದ ಸಂಪೂರ್ಣ ವಿವರವನ್ನು SYN-2026-HBL-0435 ಇಂಗ್ಲಿಷ್ ಮೂಲ ದಾಖಲೆಯೊಂದಿಗೆ ಮಾನವ ಪರಿಶೀಲನೆ ಮಾಡಬೇಕು.,ಮನೆ ಕಳ್ಳತನ,ಹುಬ್ಬಳ್ಳಿ-ಧಾರವಾಡ
SYN-2026-MNG-0436,synthetic-20260717-1000,en,Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Motorcycle Theft,Mangaluru
SYN-2026-MNG-0436,synthetic-20260717-1000,kn,ಕೃತಕ ಪ್ರಕರಣ ದಾಖಲೆ: ಮಂಗಳೂರು ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ದ್ವಿಚಕ್ರ ವಾಹನ ಕಳವು. ಪರಿಶೀಲನೆಗಾಗಿ SYN-2026-MNG-0436 ಮೂಲ ದಾಖಲೆಯನ್ನು ನೋಡಿ.,ಕಾರ್ಯವಿಧಾನದ ಸಂಪೂರ್ಣ ವಿವರವನ್ನು SYN-2026-MNG-0436 ಇಂಗ್ಲಿಷ್ ಮೂಲ ದಾಖಲೆಯೊಂದಿಗೆ ಮಾನವ ಪರಿಶೀಲನೆ ಮಾಡಬೇಕು.,ದ್ವಿಚಕ್ರ ವಾಹನ ಕಳವು,ಮಂಗಳೂರು
SYN-2026-BLG-0437,synthetic-20260717-1000,en,Synthetic report of a social-engineering payment fraud using a disposable phone number.,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,UPI Fraud,Belagavi
SYN-2026-BLG-0437,synthetic-20260717-1000,kn,ಕೃತಕ ಪ್ರಕರಣ ದಾಖಲೆ: ಬೆಳಗಾವಿ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಯುಪಿಐ ವಂಚನೆ. ಪರಿಶೀಲನೆಗಾಗಿ SYN-2026-BLG-0437 ಮೂಲ ದಾಖಲೆಯನ್ನು ನೋಡಿ.,ಕಾರ್ಯವಿಧಾನದ ಸಂಪೂರ್ಣ ವಿವರವನ್ನು SYN-2026-BLG-0437 ಇಂಗ್ಲಿಷ್ ಮೂಲ ದಾಖಲೆಯೊಂದಿಗೆ ಮಾನವ ಪರಿಶೀಲನೆ ಮಾಡಬೇಕು.,ಯುಪಿಐ ವಂಚನೆ,ಬೆಳಗಾವಿ
SYN-2026-KLB-0438,synthetic-20260717-1000,en,Synthetic report of a handset theft in a crowded public place.,Offender exploits a crowded queue or bus boarding point and transfers the handset to an associate.,Mobile Phone Theft,Kalaburagi
SYN-2026-KLB-0438,synthetic-20260717-1000,kn,ಕೃತಕ ಪ್ರಕರಣ ದಾಖಲೆ: ಕಲಬುರಗಿ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ Mobile Phone Theft. ಪರಿಶೀಲನೆಗಾಗಿ SYN-2026-KLB-0438 ಮೂಲ ದಾಖಲೆಯನ್ನು ನೋಡಿ.,ಕಾರ್ಯವಿಧಾನದ ಸಂಪೂರ್ಣ ವಿವರವನ್ನು SYN-2026-KLB-0438 ಇಂಗ್ಲಿಷ್ ಮೂಲ ದಾಖಲೆಯೊಂದಿಗೆ ಮಾನವ ಪರಿಶೀಲನೆ ಮಾಡಬೇಕು.,Mobile Phone Theft,ಕಲಬುರಗಿ
SYN-2026-BLR-0439,synthetic-20260717-1000,en,Synthetic report of evening chain snatching near a commercial or transit corridor.,"Rider and pillion approach a pedestrian from the left, snatch jewellery and leave on a scooter.",Chain Snatching,Bengaluru South
SYN-2026-BLR-0439,synthetic-20260717-1000,kn,ಕೃತಕ ಪ್ರಕರಣ ದಾಖಲೆ: ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಸರ ಕಳವು. ಪರಿಶೀಲನೆಗಾಗಿ SYN-2026-BLR-0439 ಮೂಲ ದಾಖಲೆಯನ್ನು ನೋಡಿ.,ಕಾರ್ಯವಿಧಾನದ ಸಂಪೂರ್ಣ ವಿವರವನ್ನು SYN-2026-BLR-0439 ಇಂಗ್ಲಿಷ್ ಮೂಲ ದಾಖಲೆಯೊಂದಿಗೆ ಮಾನವ ಪರಿಶೀಲನೆ ಮಾಡಬೇಕು.,ಸರ ಕಳವು,ಬೆಂಗಳೂರು ದಕ್ಷಿಣ
SYN-2026-MYS-0440,synthetic-20260717-1000,en,Synthetic report of residential burglary during a predictable unoccupied window.,Rear entry is forced while occupants are away and compact valuables are removed without disturbing larger items.,House Burglary,Mysuru
SYN-2026-MYS-0440,synthetic-20260717-1000,kn,ಕೃತಕ ಪ್ರಕರಣ ದಾಖಲೆ: ಮೈಸೂರು ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಮನೆ ಕಳ್ಳತನ. ಪರಿಶೀಲನೆಗಾಗಿ SYN-2026-MYS-0440 ಮೂಲ ದಾಖಲೆಯನ್ನು ನೋಡಿ.,ಕಾರ್ಯವಿಧಾನದ ಸಂಪೂರ್ಣ ವಿವರವನ್ನು SYN-2026-MYS-0440 ಇಂಗ್ಲಿಷ್ ಮೂಲ ದಾಖಲೆಯೊಂದಿಗೆ ಮಾನವ ಪರಿಶೀಲನೆ ಮಾಡಬೇಕು.,ಮನೆ ಕಳ್ಳತನ,ಮೈಸೂರು
SYN-2026-HBL-0441,synthetic-20260717-1000,en,Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Motorcycle Theft,Hubballi-Dharwad
SYN-2026-HBL-0441,synthetic-20260717-1000,kn,ಕೃತಕ ಪ್ರಕರಣ ದಾಖಲೆ: ಹುಬ್ಬಳ್ಳಿ-ಧಾರವಾಡ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ದ್ವಿಚಕ್ರ ವಾಹನ ಕಳವು. ಪರಿಶೀಲನೆಗಾಗಿ SYN-2026-HBL-0441 ಮೂಲ ದಾಖಲೆಯನ್ನು ನೋಡಿ.,ಕಾರ್ಯವಿಧಾನದ ಸಂಪೂರ್ಣ ವಿವರವನ್ನು SYN-2026-HBL-0441 ಇಂಗ್ಲಿಷ್ ಮೂಲ ದಾಖಲೆಯೊಂದಿಗೆ ಮಾನವ ಪರಿಶೀಲನೆ ಮಾಡಬೇಕು.,ದ್ವಿಚಕ್ರ ವಾಹನ ಕಳವು,ಹುಬ್ಬಳ್ಳಿ-ಧಾರವಾಡ
SYN-2026-MNG-0442,synthetic-20260717-1000,en,Synthetic report of a social-engineering payment fraud using a disposable phone number.,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,UPI Fraud,Mangaluru
SYN-2026-MNG-0442,synthetic-20260717-1000,kn,ಕೃತಕ ಪ್ರಕರಣ ದಾಖಲೆ: ಮಂಗಳೂರು ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಯುಪಿಐ ವಂಚನೆ. ಪರಿಶೀಲನೆಗಾಗಿ SYN-2026-MNG-0442 ಮೂಲ ದಾಖಲೆಯನ್ನು ನೋಡಿ.,ಕಾರ್ಯವಿಧಾನದ ಸಂಪೂರ್ಣ ವಿವರವನ್ನು SYN-2026-MNG-0442 ಇಂಗ್ಲಿಷ್ ಮೂಲ ದಾಖಲೆಯೊಂದಿಗೆ ಮಾನವ ಪರಿಶೀಲನೆ ಮಾಡಬೇಕು.,ಯುಪಿಐ ವಂಚನೆ,ಮಂಗಳೂರು
SYN-2026-BLG-0443,synthetic-20260717-1000,en,Synthetic report of a social-engineering payment fraud using a disposable phone number.,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,UPI Fraud,Belagavi
SYN-2026-BLG-0443,synthetic-20260717-1000,kn,ಕೃತಕ ಪ್ರಕರಣ ದಾಖಲೆ: ಬೆಳಗಾವಿ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಯುಪಿಐ ವಂಚನೆ. ಪರಿಶೀಲನೆಗಾಗಿ SYN-2026-BLG-0443 ಮೂಲ ದಾಖಲೆಯನ್ನು ನೋಡಿ.,ಕಾರ್ಯವಿಧಾನದ ಸಂಪೂರ್ಣ ವಿವರವನ್ನು SYN-2026-BLG-0443 ಇಂಗ್ಲಿಷ್ ಮೂಲ ದಾಖಲೆಯೊಂದಿಗೆ ಮಾನವ ಪರಿಶೀಲನೆ ಮಾಡಬೇಕು.,ಯುಪಿಐ ವಂಚನೆ,ಬೆಳಗಾವಿ
SYN-2026-KLB-0444,synthetic-20260717-1000,en,Synthetic report of evening chain snatching near a commercial or transit corridor.,"Rider and pillion approach a pedestrian from the left, snatch jewellery and leave on a scooter.",Chain Snatching,Kalaburagi
SYN-2026-KLB-0444,synthetic-20260717-1000,kn,ಕೃತಕ ಪ್ರಕರಣ ದಾಖಲೆ: ಕಲಬುರಗಿ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಸರ ಕಳವು. ಪರಿಶೀಲನೆಗಾಗಿ SYN-2026-KLB-0444 ಮೂಲ ದಾಖಲೆಯನ್ನು ನೋಡಿ.,ಕಾರ್ಯವಿಧಾನದ ಸಂಪೂರ್ಣ ವಿವರವನ್ನು SYN-2026-KLB-0444 ಇಂಗ್ಲಿಷ್ ಮೂಲ ದಾಖಲೆಯೊಂದಿಗೆ ಮಾನವ ಪರಿಶೀಲನೆ ಮಾಡಬೇಕು.,ಸರ ಕಳವು,ಕಲಬುರಗಿ
SYN-2026-BLR-0445,synthetic-20260717-1000,en,Synthetic report of residential burglary during a predictable unoccupied window.,Rear entry is forced while occupants are away and compact valuables are removed without disturbing larger items.,House Burglary,Bengaluru South
SYN-2026-BLR-0445,synthetic-20260717-1000,kn,ಕೃತಕ ಪ್ರಕರಣ ದಾಖಲೆ: ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಮನೆ ಕಳ್ಳತನ. ಪರಿಶೀಲನೆಗಾಗಿ SYN-2026-BLR-0445 ಮೂಲ ದಾಖಲೆಯನ್ನು ನೋಡಿ.,ಕಾರ್ಯವಿಧಾನದ ಸಂಪೂರ್ಣ ವಿವರವನ್ನು SYN-2026-BLR-0445 ಇಂಗ್ಲಿಷ್ ಮೂಲ ದಾಖಲೆಯೊಂದಿಗೆ ಮಾನವ ಪರಿಶೀಲನೆ ಮಾಡಬೇಕು.,ಮನೆ ಕಳ್ಳತನ,ಬೆಂಗಳೂರು ದಕ್ಷಿಣ
SYN-2026-MYS-0446,synthetic-20260717-1000,en,Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Motorcycle Theft,Mysuru
SYN-2026-MYS-0446,synthetic-20260717-1000,kn,ಕೃತಕ ಪ್ರಕರಣ ದಾಖಲೆ: ಮೈಸೂರು ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ದ್ವಿಚಕ್ರ ವಾಹನ ಕಳವು. ಪರಿಶೀಲನೆಗಾಗಿ SYN-2026-MYS-0446 ಮೂಲ ದಾಖಲೆಯನ್ನು ನೋಡಿ.,ಕಾರ್ಯವಿಧಾನದ ಸಂಪೂರ್ಣ ವಿವರವನ್ನು SYN-2026-MYS-0446 ಇಂಗ್ಲಿಷ್ ಮೂಲ ದಾಖಲೆಯೊಂದಿಗೆ ಮಾನವ ಪರಿಶೀಲನೆ ಮಾಡಬೇಕು.,ದ್ವಿಚಕ್ರ ವಾಹನ ಕಳವು,ಮೈಸೂರು
SYN-2026-HBL-0447,synthetic-20260717-1000,en,Synthetic report of a social-engineering payment fraud using a disposable phone number.,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,UPI Fraud,Hubballi-Dharwad
SYN-2026-HBL-0447,synthetic-20260717-1000,kn,ಕೃತಕ ಪ್ರಕರಣ ದಾಖಲೆ: ಹುಬ್ಬಳ್ಳಿ-ಧಾರವಾಡ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಯುಪಿಐ ವಂಚನೆ. ಪರಿಶೀಲನೆಗಾಗಿ SYN-2026-HBL-0447 ಮೂಲ ದಾಖಲೆಯನ್ನು ನೋಡಿ.,ಕಾರ್ಯವಿಧಾನದ ಸಂಪೂರ್ಣ ವಿವರವನ್ನು SYN-2026-HBL-0447 ಇಂಗ್ಲಿಷ್ ಮೂಲ ದಾಖಲೆಯೊಂದಿಗೆ ಮಾನವ ಪರಿಶೀಲನೆ ಮಾಡಬೇಕು.,ಯುಪಿಐ ವಂಚನೆ,ಹುಬ್ಬಳ್ಳಿ-ಧಾರವಾಡ
SYN-2026-MNG-0448,synthetic-20260717-1000,en,Synthetic report of a handset theft in a crowded public place.,Offender exploits a crowded queue or bus boarding point and transfers the handset to an associate.,Mobile Phone Theft,Mangaluru
SYN-2026-MNG-0448,synthetic-20260717-1000,kn,ಕೃತಕ ಪ್ರಕರಣ ದಾಖಲೆ: ಮಂಗಳೂರು ವ್ಯಾಪ್ತಿಯಲ್ಲಿ Mobile Phone Theft. ಪರಿಶೀಲನೆಗಾಗಿ SYN-2026-MNG-0448 ಮೂಲ ದಾಖಲೆಯನ್ನು ನೋಡಿ.,ಕಾರ್ಯವಿಧಾನದ ಸಂಪೂರ್ಣ ವಿವರವನ್ನು SYN-2026-MNG-0448 ಇಂಗ್ಲಿಷ್ ಮೂಲ ದಾಖಲೆಯೊಂದಿಗೆ ಮಾನವ ಪರಿಶೀಲನೆ ಮಾಡಬೇಕು.,Mobile Phone Theft,ಮಂಗಳೂರು
SYN-2026-BLG-0449,synthetic-20260717-1000,en,Synthetic report of evening chain snatching near a commercial or transit corridor.,"Rider and pillion approach a pedestrian from the left, snatch jewellery and leave on a scooter.",Chain Snatching,Belagavi
SYN-2026-BLG-0449,synthetic-20260717-1000,kn,ಕೃತಕ ಪ್ರಕರಣ ದಾಖಲೆ: ಬೆಳಗಾವಿ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಸರ ಕಳವು. ಪರಿಶೀಲನೆಗಾಗಿ SYN-2026-BLG-0449 ಮೂಲ ದಾಖಲೆಯನ್ನು ನೋಡಿ.,ಕಾರ್ಯವಿಧಾನದ ಸಂಪೂರ್ಣ ವಿವರವನ್ನು SYN-2026-BLG-0449 ಇಂಗ್ಲಿಷ್ ಮೂಲ ದಾಖಲೆಯೊಂದಿಗೆ ಮಾನವ ಪರಿಶೀಲನೆ ಮಾಡಬೇಕು.,ಸರ ಕಳವು,ಬೆಳಗಾವಿ
SYN-2026-KLB-0450,synthetic-20260717-1000,en,Synthetic report of residential burglary during a predictable unoccupied window.,Rear entry is forced while occupants are away and compact valuables are removed without disturbing larger items.,House Burglary,Kalaburagi
SYN-2026-KLB-0450,synthetic-20260717-1000,kn,ಕೃತಕ ಪ್ರಕರಣ ದಾಖಲೆ: ಕಲಬುರಗಿ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಮನೆ ಕಳ್ಳತನ. ಪರಿಶೀಲನೆಗಾಗಿ SYN-2026-KLB-0450 ಮೂಲ ದಾಖಲೆಯನ್ನು ನೋಡಿ.,ಕಾರ್ಯವಿಧಾನದ ಸಂಪೂರ್ಣ ವಿವರವನ್ನು SYN-2026-KLB-0450 ಇಂಗ್ಲಿಷ್ ಮೂಲ ದಾಖಲೆಯೊಂದಿಗೆ ಮಾನವ ಪರಿಶೀಲನೆ ಮಾಡಬೇಕು.,ಮನೆ ಕಳ್ಳತನ,ಕಲಬುರಗಿ
SYN-2026-BLR-0451,synthetic-20260717-1000,en,Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Motorcycle Theft,Bengaluru South
SYN-2026-BLR-0451,synthetic-20260717-1000,kn,ಕೃತಕ ಪ್ರಕರಣ ದಾಖಲೆ: ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ದ್ವಿಚಕ್ರ ವಾಹನ ಕಳವು. ಪರಿಶೀಲನೆಗಾಗಿ SYN-2026-BLR-0451 ಮೂಲ ದಾಖಲೆಯನ್ನು ನೋಡಿ.,ಕಾರ್ಯವಿಧಾನದ ಸಂಪೂರ್ಣ ವಿವರವನ್ನು SYN-2026-BLR-0451 ಇಂಗ್ಲಿಷ್ ಮೂಲ ದಾಖಲೆಯೊಂದಿಗೆ ಮಾನವ ಪರಿಶೀಲನೆ ಮಾಡಬೇಕು.,ದ್ವಿಚಕ್ರ ವಾಹನ ಕಳವು,ಬೆಂಗಳೂರು ದಕ್ಷಿಣ
SYN-2026-MYS-0452,synthetic-20260717-1000,en,Synthetic report of a social-engineering payment fraud using a disposable phone number.,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,UPI Fraud,Mysuru
SYN-2026-MYS-0452,synthetic-20260717-1000,kn,ಕೃತಕ ಪ್ರಕರಣ ದಾಖಲೆ: ಮೈಸೂರು ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಯುಪಿಐ ವಂಚನೆ. ಪರಿಶೀಲನೆಗಾಗಿ SYN-2026-MYS-0452 ಮೂಲ ದಾಖಲೆಯನ್ನು ನೋಡಿ.,ಕಾರ್ಯವಿಧಾನದ ಸಂಪೂರ್ಣ ವಿವರವನ್ನು SYN-2026-MYS-0452 ಇಂಗ್ಲಿಷ್ ಮೂಲ ದಾಖಲೆಯೊಂದಿಗೆ ಮಾನವ ಪರಿಶೀಲನೆ ಮಾಡಬೇಕು.,ಯುಪಿಐ ವಂಚನೆ,ಮೈಸೂರು
SYN-2026-HBL-0453,synthetic-20260717-1000,en,Synthetic report of a handset theft in a crowded public place.,Offender exploits a crowded queue or bus boarding point and transfers the handset to an associate.,Mobile Phone Theft,Hubballi-Dharwad
SYN-2026-HBL-0453,synthetic-20260717-1000,kn,ಕೃತಕ ಪ್ರಕರಣ ದಾಖಲೆ: ಹುಬ್ಬಳ್ಳಿ-ಧಾರವಾಡ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ Mobile Phone Theft. ಪರಿಶೀಲನೆಗಾಗಿ SYN-2026-HBL-0453 ಮೂಲ ದಾಖಲೆಯನ್ನು ನೋಡಿ.,ಕಾರ್ಯವಿಧಾನದ ಸಂಪೂರ್ಣ ವಿವರವನ್ನು SYN-2026-HBL-0453 ಇಂಗ್ಲಿಷ್ ಮೂಲ ದಾಖಲೆಯೊಂದಿಗೆ ಮಾನವ ಪರಿಶೀಲನೆ ಮಾಡಬೇಕು.,Mobile Phone Theft,ಹುಬ್ಬಳ್ಳಿ-ಧಾರವಾಡ
SYN-2026-MNG-0454,synthetic-20260717-1000,en,Synthetic report of evening chain snatching near a commercial or transit corridor.,"Rider and pillion approach a pedestrian from the left, snatch jewellery and leave on a scooter.",Chain Snatching,Mangaluru
SYN-2026-MNG-0454,synthetic-20260717-1000,kn,ಕೃತಕ ಪ್ರಕರಣ ದಾಖಲೆ: ಮಂಗಳೂರು ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಸರ ಕಳವು. ಪರಿಶೀಲನೆಗಾಗಿ SYN-2026-MNG-0454 ಮೂಲ ದಾಖಲೆಯನ್ನು ನೋಡಿ.,ಕಾರ್ಯವಿಧಾನದ ಸಂಪೂರ್ಣ ವಿವರವನ್ನು SYN-2026-MNG-0454 ಇಂಗ್ಲಿಷ್ ಮೂಲ ದಾಖಲೆಯೊಂದಿಗೆ ಮಾನವ ಪರಿಶೀಲನೆ ಮಾಡಬೇಕು.,ಸರ ಕಳವು,ಮಂಗಳೂರು
SYN-2026-BLG-0455,synthetic-20260717-1000,en,Synthetic report of residential burglary during a predictable unoccupied window.,Rear entry is forced while occupants are away and compact valuables are removed without disturbing larger items.,House Burglary,Belagavi
SYN-2026-BLG-0455,synthetic-20260717-1000,kn,ಕೃತಕ ಪ್ರಕರಣ ದಾಖಲೆ: ಬೆಳಗಾವಿ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಮನೆ ಕಳ್ಳತನ. ಪರಿಶೀಲನೆಗಾಗಿ SYN-2026-BLG-0455 ಮೂಲ ದಾಖಲೆಯನ್ನು ನೋಡಿ.,ಕಾರ್ಯವಿಧಾನದ ಸಂಪೂರ್ಣ ವಿವರವನ್ನು SYN-2026-BLG-0455 ಇಂಗ್ಲಿಷ್ ಮೂಲ ದಾಖಲೆಯೊಂದಿಗೆ ಮಾನವ ಪರಿಶೀಲನೆ ಮಾಡಬೇಕು.,ಮನೆ ಕಳ್ಳತನ,ಬೆಳಗಾವಿ
SYN-2026-KLB-0456,synthetic-20260717-1000,en,Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Motorcycle Theft,Kalaburagi
SYN-2026-KLB-0456,synthetic-20260717-1000,kn,ಕೃತಕ ಪ್ರಕರಣ ದಾಖಲೆ: ಕಲಬುರಗಿ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ದ್ವಿಚಕ್ರ ವಾಹನ ಕಳವು. ಪರಿಶೀಲನೆಗಾಗಿ SYN-2026-KLB-0456 ಮೂಲ ದಾಖಲೆಯನ್ನು ನೋಡಿ.,ಕಾರ್ಯವಿಧಾನದ ಸಂಪೂರ್ಣ ವಿವರವನ್ನು SYN-2026-KLB-0456 ಇಂಗ್ಲಿಷ್ ಮೂಲ ದಾಖಲೆಯೊಂದಿಗೆ ಮಾನವ ಪರಿಶೀಲನೆ ಮಾಡಬೇಕು.,ದ್ವಿಚಕ್ರ ವಾಹನ ಕಳವು,ಕಲಬುರಗಿ
SYN-2026-BLR-0457,synthetic-20260717-1000,en,Synthetic report of a social-engineering payment fraud using a disposable phone number.,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,UPI Fraud,Bengaluru South
SYN-2026-BLR-0457,synthetic-20260717-1000,kn,ಕೃತಕ ಪ್ರಕರಣ ದಾಖಲೆ: ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಯುಪಿಐ ವಂಚನೆ. ಪರಿಶೀಲನೆಗಾಗಿ SYN-2026-BLR-0457 ಮೂಲ ದಾಖಲೆಯನ್ನು ನೋಡಿ.,ಕಾರ್ಯವಿಧಾನದ ಸಂಪೂರ್ಣ ವಿವರವನ್ನು SYN-2026-BLR-0457 ಇಂಗ್ಲಿಷ್ ಮೂಲ ದಾಖಲೆಯೊಂದಿಗೆ ಮಾನವ ಪರಿಶೀಲನೆ ಮಾಡಬೇಕು.,ಯುಪಿಐ ವಂಚನೆ,ಬೆಂಗಳೂರು ದಕ್ಷಿಣ
